,bmid_label,bmid_c1_suit,bmid_c1_rank,bmid_c2_suit,bmid_c2_rank,bmid_c3_suit,bmid_c3_rank,bmid_c4_suit,bmid_c4_rank,bmid_c5_suit,bmid_c5_rank
8135,7,4,8,2,8,1,8,2,6,1,6
8136,7,4,8,2,8,1,8,2,6,1,6
8137,7,4,8,2,8,1,8,1,6,3,6
8138,7,2,8,3,8,1,8,4,6,3,6
8139,7,2,8,3,8,1,8,2,6,4,6
8140,7,2,8,3,8,1,8,2,6,4,6
8141,7,2,8,3,8,1,8,2,6,4,6
8142,7,2,8,3,8,1,8,2,6,4,6
8143,7,2,8,3,8,1,8,2,6,3,6
8144,7,2,8,3,8,1,8,2,6,1,6
8145,7,2,8,3,8,1,8,2,6,1,6
8146,7,2,8,3,8,1,8,2,6,1,6
8147,7,2,8,3,8,1,8,1,6,3,6
8148,7,4,8,3,8,1,8,4,5,3,5
8149,7,4,8,3,8,1,8,4,5,3,5
8150,7,4,8,3,8,1,8,4,5,3,5
8151,7,4,8,3,8,1,8,4,5,3,5
8152,7,4,8,3,8,1,8,4,5,3,5
8153,7,4,8,3,8,1,8,4,5,2,5
8154,7,4,8,3,8,1,8,4,5,2,5
8155,7,4,8,3,8,1,8,4,5,2,5
8156,7,4,8,3,8,1,8,4,5,2,5
8157,7,4,8,3,8,1,8,4,5,1,5
8158,7,4,8,3,8,1,8,4,5,1,5
8159,7,4,8,3,8,1,8,4,5,1,5
8160,7,4,8,3,8,1,8,4,5,1,5
8161,7,4,8,3,8,1,8,2,5,3,5
8162,7,4,8,3,8,1,8,2,5,3,5
8163,7,4,8,3,8,1,8,2,5,3,5
8164,7,4,8,3,8,1,8,1,5,3,5
8165,7,4,8,3,8,1,8,1,5,2,5
8166,7,4,8,3,8,1,8,1,5,2,5
8167,7,4,8,3,8,1,8,1,5,2,5
8168,7,4,8,3,8,1,8,1,5,2,5
8169,7,4,8,2,8,3,8,4,5,3,5
8170,7,4,8,2,8,3,8,4,5,3,5
8171,7,4,8,2,8,3,8,4,5,2,5
8172,7,4,8,2,8,3,8,4,5,2,5
8173,7,4,8,2,8,3,8,4,5,2,5
8174,7,4,8,2,8,3,8,4,5,1,5
8175,7,4,8,2,8,3,8,4,5,1,5
8176,7,4,8,2,8,3,8,2,5,3,5
8177,7,4,8,2,8,3,8,2,5,3,5
8178,7,4,8,2,8,3,8,2,5,3,5
8179,7,4,8,2,8,3,8,1,5,3,5
8180,7,4,8,2,8,3,8,1,5,3,5
8181,7,4,8,2,8,3,8,1,5,3,5
8182,7,4,8,2,8,3,8,1,5,2,5
8183,7,4,8,2,8,1,8,4,5,3,5
8184,7,4,8,2,8,1,8,4,5,3,5
8185,7,4,8,2,8,1,8,4,5,3,5
8186,7,4,8,2,8,1,8,4,5,3,5
8187,7,4,8,2,8,1,8,4,5,2,5
8188,7,4,8,2,8,1,8,4,5,2,5
8189,7,4,8,2,8,1,8,2,5,3,5
8190,7,4,8,2,8,1,8,2,5,3,5
8191,7,4,8,2,8,1,8,2,5,3,5
8192,7,4,8,2,8,1,8,1,5,3,5
8193,7,2,8,3,8,1,8,4,5,3,5
8194,7,2,8,3,8,1,8,4,5,3,5
8195,7,2,8,3,8,1,8,4,5,3,5
8196,7,2,8,3,8,1,8,4,5,3,5
8197,7,2,8,3,8,1,8,4,5,2,5
8198,7,2,8,3,8,1,8,4,5,2,5
8199,7,2,8,3,8,1,8,4,5,2,5
8200,7,2,8,3,8,1,8,4,5,2,5
8201,7,2,8,3,8,1,8,4,5,2,5
8202,7,2,8,3,8,1,8,4,5,1,5
8203,7,2,8,3,8,1,8,2,5,3,5
8204,7,2,8,3,8,1,8,2,5,3,5
8205,7,2,8,3,8,1,8,1,5,3,5
8206,7,2,8,3,8,1,8,1,5,3,5
8207,7,2,8,3,8,1,8,1,5,3,5
8208,7,2,8,3,8,1,8,1,5,2,5
8209,7,2,8,3,8,1,8,1,5,2,5
8210,7,4,8,3,8,1,8,4,4,2,4
8211,7,4,8,3,8,1,8,4,4,1,4
8212,7,4,8,3,8,1,8,3,4,2,4
8213,7,4,8,3,8,1,8,3,4,2,4
8214,7,4,8,3,8,1,8,3,4,2,4
8215,7,4,8,3,8,1,8,1,4,3,4
8216,7,4,8,2,8,3,8,4,4,3,4
8217,7,4,8,2,8,3,8,4,4,1,4
8218,7,4,8,2,8,3,8,4,4,1,4
8219,7,4,8,2,8,3,8,4,4,1,4
8220,7,4,8,2,8,3,8,4,4,1,4
8221,7,4,8,2,8,3,8,1,4,3,4
8222,7,4,8,2,8,1,8,4,4,3,4
8223,7,4,8,2,8,1,8,4,4,2,4
8224,7,4,8,2,8,1,8,3,4,2,4
8225,7,4,8,2,8,1,8,3,4,2,4
8226,7,4,8,2,8,1,8,1,4,3,4
8227,7,4,8,2,8,1,8,1,4,3,4
8228,7,4,8,2,8,1,8,1,4,3,4
8229,7,4,8,2,8,1,8,1,4,3,4
8230,7,4,8,2,8,1,8,1,4,3,4
8231,7,4,8,2,8,1,8,1,4,2,4
8232,7,2,8,3,8,1,8,4,4,3,4
8233,7,2,8,3,8,1,8,4,4,3,4
8234,7,2,8,3,8,1,8,4,4,3,4
8235,7,2,8,3,8,1,8,4,4,2,4
8236,7,2,8,3,8,1,8,4,4,1,4
8237,7,2,8,3,8,1,8,4,4,1,4
8238,7,2,8,3,8,1,8,4,4,1,4
8239,7,2,8,3,8,1,8,3,4,2,4
8240,7,2,8,3,8,1,8,2,4,3,4
8241,7,2,8,3,8,1,8,1,4,3,4
8242,7,2,8,3,8,1,8,1,4,3,4
8243,7,2,8,3,8,1,8,1,4,3,4
8244,7,4,8,3,8,1,8,3,3,4,3
8245,7,4,8,3,8,1,8,3,3,4,3
8246,7,4,8,3,8,1,8,2,3,4,3
8247,7,4,8,3,8,1,8,2,3,4,3
8248,7,4,8,3,8,1,8,1,3,4,3
8249,7,4,8,3,8,1,8,1,3,4,3
8250,7,4,8,3,8,1,8,1,3,3,3
8251,7,4,8,3,8,1,8,1,3,3,3
8252,7,4,8,3,8,1,8,1,3,2,3
8253,7,4,8,2,8,3,8,3,3,2,3
8254,7,4,8,2,8,3,8,2,3,4,3
8255,7,4,8,2,8,3,8,2,3,4,3
8256,7,4,8,2,8,3,8,2,3,4,3
8257,7,4,8,2,8,3,8,1,3,4,3
8258,7,4,8,2,8,3,8,1,3,3,3
8259,7,4,8,2,8,3,8,1,3,2,3
8260,7,4,8,2,8,3,8,1,3,2,3
8261,7,4,8,2,8,1,8,3,3,2,3
8262,7,4,8,2,8,1,8,2,3,4,3
8263,7,4,8,2,8,1,8,1,3,4,3
8264,7,4,8,2,8,1,8,1,3,4,3
8265,7,4,8,2,8,1,8,1,3,4,3
8266,7,4,8,2,8,1,8,1,3,3,3
8267,7,4,8,2,8,1,8,1,3,3,3
8268,7,4,8,2,8,1,8,1,3,3,3
8269,7,4,8,2,8,1,8,1,3,2,3
8270,7,2,8,3,8,1,8,3,3,4,3
8271,7,2,8,3,8,1,8,3,3,4,3
8272,7,2,8,3,8,1,8,2,3,4,3
8273,7,2,8,3,8,1,8,2,3,4,3
8274,7,2,8,3,8,1,8,2,3,4,3
8275,7,2,8,3,8,1,8,2,3,4,3
8276,7,2,8,3,8,1,8,2,3,4,3
8277,7,2,8,3,8,1,8,1,3,4,3
8278,7,2,8,3,8,1,8,1,3,3,3
8279,7,2,8,3,8,1,8,1,3,2,3
8280,7,4,8,3,8,1,8,3,2,4,2
8281,7,4,8,3,8,1,8,3,2,2,2
8282,7,4,8,3,8,1,8,3,2,2,2
8283,7,4,8,3,8,1,8,2,2,4,2
8284,7,4,8,3,8,1,8,1,2,4,2
8285,7,4,8,3,8,1,8,1,2,2,2
8286,7,4,8,2,8,3,8,3,2,4,2
8287,7,4,8,2,8,3,8,3,2,4,2
8288,7,4,8,2,8,3,8,3,2,4,2
8289,7,4,8,2,8,3,8,3,2,2,2
8290,7,4,8,2,8,3,8,3,2,2,2
8291,7,4,8,2,8,3,8,3,2,2,2
8292,7,4,8,2,8,3,8,3,2,2,2
8293,7,4,8,2,8,3,8,2,2,4,2
8294,7,4,8,2,8,3,8,2,2,4,2
8295,7,4,8,2,8,3,8,1,2,4,2
8296,7,4,8,2,8,3,8,1,2,4,2
8297,7,4,8,2,8,3,8,1,2,3,2
8298,7,4,8,2,8,3,8,1,2,3,2
8299,7,4,8,2,8,3,8,1,2,3,2
8300,7,4,8,2,8,3,8,1,2,2,2
8301,7,4,8,2,8,1,8,3,2,4,2
8302,7,4,8,2,8,1,8,3,2,4,2
8303,7,4,8,2,8,1,8,3,2,4,2
8304,7,4,8,2,8,1,8,3,2,2,2
8305,7,4,8,2,8,1,8,2,2,4,2
8306,7,4,8,2,8,1,8,1,2,4,2
8307,7,4,8,2,8,1,8,1,2,3,2
8308,7,4,8,2,8,1,8,1,2,2,2
8309,7,2,8,3,8,1,8,3,2,4,2
8310,7,2,8,3,8,1,8,3,2,4,2
8311,7,2,8,3,8,1,8,3,2,4,2
8312,7,2,8,3,8,1,8,3,2,2,2
8313,7,2,8,3,8,1,8,3,2,2,2
8314,7,2,8,3,8,1,8,3,2,2,2
8315,7,2,8,3,8,1,8,3,2,2,2
8316,7,2,8,3,8,1,8,3,2,2,2
8317,7,2,8,3,8,1,8,3,2,2,2
8318,7,2,8,3,8,1,8,1,2,3,2
8319,7,4,8,3,8,1,8,4,1,1,1
8320,7,4,8,3,8,1,8,3,1,4,1
8321,7,4,8,3,8,1,8,3,1,4,1
8322,7,4,8,3,8,1,8,3,1,2,1
8323,7,4,8,3,8,1,8,3,1,2,1
8324,7,4,8,3,8,1,8,3,1,2,1
8325,7,4,8,3,8,1,8,3,1,1,1
8326,7,4,8,3,8,1,8,3,1,1,1
8327,7,4,8,3,8,1,8,2,1,1,1
8328,7,4,8,3,8,1,8,2,1,1,1
8329,7,4,8,2,8,3,8,4,1,1,1
8330,7,4,8,2,8,3,8,4,1,1,1
8331,7,4,8,2,8,3,8,4,1,1,1
8332,7,4,8,2,8,3,8,3,1,4,1
8333,7,4,8,2,8,3,8,3,1,4,1
8334,7,4,8,2,8,3,8,3,1,2,1
8335,7,4,8,2,8,3,8,3,1,2,1
8336,7,4,8,2,8,3,8,3,1,1,1
8337,7,4,8,2,8,3,8,3,1,1,1
8338,7,4,8,2,8,3,8,2,1,4,1
8339,7,4,8,2,8,3,8,2,1,1,1
8340,7,4,8,2,8,3,8,2,1,1,1
8341,7,4,8,2,8,1,8,4,1,1,1
8342,7,4,8,2,8,1,8,4,1,1,1
8343,7,4,8,2,8,1,8,4,1,1,1
8344,7,4,8,2,8,1,8,4,1,1,1
8345,7,4,8,2,8,1,8,4,1,1,1
8346,7,4,8,2,8,1,8,3,1,4,1
8347,7,4,8,2,8,1,8,3,1,2,1
8348,7,4,8,2,8,1,8,2,1,4,1
8349,7,4,8,2,8,1,8,2,1,1,1
8350,7,2,8,3,8,1,8,3,1,4,1
8351,7,2,8,3,8,1,8,3,1,2,1
8352,7,2,8,3,8,1,8,3,1,2,1
8353,7,2,8,3,8,1,8,3,1,1,1
8354,7,2,8,3,8,1,8,3,1,1,1
8355,7,2,8,3,8,1,8,3,1,1,1
8356,7,2,8,3,8,1,8,3,1,1,1
8357,7,2,8,3,8,1,8,3,1,1,1
8358,7,2,8,3,8,1,8,2,1,4,1
8359,7,2,8,3,8,1,8,2,1,1,1
8360,7,2,8,3,8,1,8,2,1,1,1
8361,7,2,8,3,8,1,8,2,1,1,1
8362,7,4,7,3,7,1,7,4,13,2,13
8363,7,4,7,1,7,3,7,4,13,2,13
8364,7,4,7,1,7,3,7,4,13,2,13
8365,7,4,7,1,7,3,7,4,13,2,13
8366,7,4,7,1,7,3,7,3,13,4,13
8367,7,4,7,1,7,3,7,3,13,4,13
8368,7,4,7,1,7,3,7,3,13,4,13
8369,7,4,7,1,7,3,7,3,13,2,13
8370,7,4,7,1,7,3,7,3,13,2,13
8371,7,4,7,1,7,3,7,3,13,2,13
8372,7,4,7,1,7,3,7,3,13,2,13
8373,7,4,7,1,7,3,7,3,13,2,13
8374,7,4,7,1,7,3,7,3,13,2,13
8375,7,4,7,1,7,3,7,3,13,2,13
8376,7,4,7,1,7,3,7,3,13,2,13
8377,7,4,7,1,7,3,7,3,13,1,13
8378,7,4,7,1,7,3,7,3,13,1,13
8379,7,4,7,1,7,3,7,3,13,1,13
8380,7,4,7,1,7,3,7,3,13,1,13
8381,7,4,7,1,7,3,7,3,13,1,13
8382,7,4,7,1,7,3,7,3,13,1,13
8383,7,4,7,1,7,3,7,3,13,1,13
8384,7,4,7,1,7,3,7,1,13,4,13
8385,7,4,7,1,7,3,7,1,13,4,13
8386,7,4,7,1,7,3,7,1,13,4,13
8387,7,4,7,1,7,3,7,1,13,4,13
8388,7,4,7,1,7,3,7,1,13,4,13
8389,7,4,7,1,7,3,7,1,13,4,13
8390,7,4,7,1,7,3,7,1,13,4,13
8391,7,4,7,1,7,3,7,1,13,4,13
8392,7,4,7,1,7,3,7,1,13,2,13
8393,7,4,7,1,7,3,7,1,13,2,13
8394,7,4,7,1,7,3,7,1,13,2,13
8395,7,4,7,1,7,3,7,1,13,2,13
8396,7,4,7,1,7,3,7,1,13,2,13
8397,7,2,7,4,7,3,7,4,13,2,13
8398,7,2,7,4,7,3,7,4,13,2,13
8399,7,2,7,4,7,3,7,4,13,2,13
8400,7,2,7,4,7,3,7,4,13,2,13
8401,7,2,7,4,7,3,7,4,13,2,13
8402,7,2,7,4,7,3,7,4,13,2,13
8403,7,2,7,4,7,3,7,4,13,2,13
8404,7,2,7,4,7,3,7,4,13,2,13
8405,7,2,7,4,7,3,7,4,13,2,13
8406,7,2,7,4,7,3,7,4,13,2,13
8407,7,2,7,4,7,3,7,3,13,4,13
8408,7,2,7,4,7,3,7,3,13,4,13
8409,7,2,7,4,7,3,7,3,13,4,13
8410,7,2,7,4,7,3,7,3,13,4,13
8411,7,2,7,4,7,3,7,3,13,4,13
8412,7,2,7,4,7,3,7,3,13,4,13
8413,7,2,7,4,7,3,7,3,13,4,13
8414,7,2,7,4,7,3,7,3,13,4,13
8415,7,2,7,4,7,3,7,3,13,4,13
8416,7,2,7,4,7,3,7,3,13,4,13
8417,7,2,7,4,7,3,7,3,13,4,13
8418,7,2,7,4,7,3,7,3,13,4,13
8419,7,2,7,4,7,3,7,3,13,2,13
8420,7,2,7,4,7,3,7,3,13,2,13
8421,7,2,7,4,7,3,7,3,13,2,13
8422,7,2,7,4,7,3,7,3,13,1,13
8423,7,2,7,4,7,3,7,3,13,1,13
8424,7,2,7,4,7,3,7,3,13,1,13
8425,7,2,7,4,7,3,7,3,13,1,13
8426,7,2,7,4,7,3,7,3,13,1,13
8427,7,2,7,4,7,3,7,3,13,1,13
8428,7,2,7,4,7,3,7,3,13,1,13
8429,7,2,7,4,7,3,7,3,13,1,13
8430,7,2,7,4,7,3,7,3,13,1,13
8431,7,2,7,4,7,3,7,3,13,1,13
8432,7,2,7,4,7,3,7,3,13,1,13
8433,7,2,7,4,7,3,7,3,13,1,13
8434,7,2,7,4,7,3,7,1,13,4,13
8435,7,2,7,4,7,3,7,1,13,4,13
8436,7,2,7,4,7,3,7,1,13,4,13
8437,7,2,7,4,7,3,7,1,13,2,13
8438,7,2,7,4,7,3,7,1,13,2,13
8439,7,2,7,4,7,3,7,1,13,2,13
8440,7,2,7,4,7,3,7,1,13,2,13
8441,7,2,7,4,7,3,7,1,13,2,13
8442,7,2,7,4,7,3,7,1,13,2,13
8443,7,2,7,4,7,3,7,1,13,2,13
8444,7,2,7,4,7,3,7,1,13,2,13
8445,7,2,7,4,7,1,7,4,13,2,13
8446,7,2,7,4,7,1,7,4,13,2,13
8447,7,2,7,4,7,1,7,4,13,2,13
8448,7,2,7,4,7,1,7,4,13,2,13
8449,7,2,7,4,7,1,7,4,13,2,13
8450,7,2,7,4,7,1,7,3,13,4,13
8451,7,2,7,4,7,1,7,3,13,4,13
8452,7,2,7,4,7,1,7,3,13,4,13
8453,7,2,7,4,7,1,7,3,13,2,13
8454,7,2,7,4,7,1,7,3,13,2,13
8455,7,2,7,4,7,1,7,3,13,2,13
8456,7,2,7,4,7,1,7,3,13,2,13
8457,7,2,7,4,7,1,7,3,13,2,13
8458,7,2,7,4,7,1,7,3,13,2,13
8459,7,2,7,4,7,1,7,3,13,1,13
8460,7,2,7,4,7,1,7,3,13,1,13
8461,7,2,7,4,7,1,7,3,13,1,13
8462,7,2,7,4,7,1,7,3,13,1,13
8463,7,2,7,4,7,1,7,3,13,1,13
8464,7,2,7,4,7,1,7,3,13,1,13
8465,7,2,7,4,7,1,7,3,13,1,13
8466,7,2,7,4,7,1,7,1,13,4,13
8467,7,2,7,4,7,1,7,1,13,4,13
8468,7,2,7,4,7,1,7,1,13,4,13
8469,7,2,7,4,7,1,7,1,13,4,13
8470,7,2,7,4,7,1,7,1,13,4,13
8471,7,2,7,4,7,1,7,1,13,4,13
8472,7,2,7,4,7,1,7,1,13,4,13
8473,7,2,7,4,7,1,7,1,13,2,13
8474,7,2,7,4,7,1,7,1,13,2,13
8475,7,2,7,4,7,1,7,1,13,2,13
8476,7,2,7,4,7,1,7,1,13,2,13
8477,7,2,7,4,7,1,7,1,13,2,13
8478,7,2,7,4,7,1,7,1,13,2,13
8479,7,2,7,4,7,1,7,1,13,2,13
8480,7,2,7,3,7,1,7,4,13,2,13
8481,7,2,7,3,7,1,7,3,13,4,13
8482,7,2,7,3,7,1,7,3,13,4,13
8483,7,2,7,3,7,1,7,3,13,2,13
8484,7,2,7,3,7,1,7,1,13,4,13
8485,7,2,7,3,7,1,7,1,13,2,13
8486,7,2,7,3,7,1,7,1,13,2,13
8487,7,2,7,1,7,3,7,4,13,2,13
8488,7,2,7,1,7,3,7,4,13,2,13
8489,7,2,7,1,7,3,7,4,13,2,13
8490,7,2,7,1,7,3,7,4,13,2,13
8491,7,2,7,1,7,3,7,4,13,2,13
8492,7,2,7,1,7,3,7,4,13,2,13
8493,7,2,7,1,7,3,7,3,13,4,13
8494,7,2,7,1,7,3,7,3,13,4,13
8495,7,2,7,1,7,3,7,3,13,4,13
8496,7,2,7,1,7,3,7,3,13,2,13
8497,7,2,7,1,7,3,7,3,13,2,13
8498,7,2,7,1,7,3,7,3,13,2,13
8499,7,2,7,1,7,3,7,3,13,2,13
8500,7,2,7,1,7,3,7,3,13,2,13
8501,7,2,7,1,7,3,7,3,13,1,13
8502,7,2,7,1,7,3,7,3,13,1,13
8503,7,2,7,1,7,3,7,3,13,1,13
8504,7,2,7,1,7,3,7,1,13,4,13
8505,7,2,7,1,7,3,7,1,13,4,13
8506,7,2,7,1,7,3,7,1,13,4,13
8507,7,2,7,1,7,3,7,1,13,4,13
8508,7,2,7,1,7,3,7,1,13,4,13
8509,7,2,7,1,7,3,7,1,13,4,13
8510,7,2,7,1,7,3,7,1,13,2,13
8511,7,2,7,1,7,3,7,1,13,2,13
8512,7,2,7,1,7,3,7,1,13,2,13
8513,7,2,7,1,7,3,7,1,13,2,13
8514,7,2,7,1,7,3,7,1,13,2,13
8515,7,2,7,1,7,3,7,1,13,2,13
8516,7,4,7,2,7,3,7,3,12,1,12
8517,7,4,7,1,7,3,7,4,12,2,12
8518,7,4,7,1,7,3,7,4,12,2,12
8519,7,4,7,1,7,3,7,4,12,2,12
8520,7,4,7,1,7,3,7,4,12,2,12
8521,7,4,7,1,7,3,7,4,12,2,12
8522,7,4,7,1,7,3,7,4,12,2,12
8523,7,4,7,1,7,3,7,4,12,2,12
8524,7,4,7,1,7,3,7,4,12,2,12
8525,7,4,7,1,7,3,7,4,12,2,12
8526,7,4,7,1,7,3,7,3,12,4,12
8527,7,4,7,1,7,3,7,3,12,4,12
8528,7,4,7,1,7,3,7,3,12,4,12
8529,7,4,7,1,7,3,7,3,12,4,12
8530,7,4,7,1,7,3,7,3,12,2,12
8531,7,4,7,1,7,3,7,3,12,2,12
8532,7,4,7,1,7,3,7,3,12,2,12
8533,7,4,7,1,7,3,7,3,12,1,12
8534,7,4,7,1,7,3,7,3,12,1,12
8535,7,4,7,1,7,3,7,3,12,1,12
8536,7,4,7,1,7,3,7,3,12,1,12
8537,7,4,7,1,7,3,7,1,12,4,12
8538,7,4,7,1,7,3,7,1,12,4,12
8539,7,4,7,1,7,3,7,1,12,4,12
8540,7,4,7,1,7,3,7,1,12,4,12
8541,7,4,7,1,7,3,7,1,12,4,12
8542,7,4,7,1,7,3,7,1,12,2,12
8543,7,4,7,1,7,3,7,1,12,2,12
8544,7,4,7,1,7,3,7,1,12,2,12
8545,7,2,7,4,7,3,7,4,12,2,12
8546,7,2,7,4,7,3,7,4,12,2,12
8547,7,2,7,4,7,3,7,4,12,2,12
8548,7,2,7,4,7,3,7,4,12,2,12
8549,7,2,7,4,7,3,7,4,12,2,12
8550,7,2,7,4,7,3,7,4,12,2,12
8551,7,2,7,4,7,3,7,4,12,2,12
8552,7,2,7,4,7,3,7,3,12,4,12
8553,7,2,7,4,7,3,7,3,12,4,12
8554,7,2,7,4,7,3,7,3,12,4,12
8555,7,2,7,4,7,3,7,3,12,4,12
8556,7,2,7,4,7,3,7,3,12,4,12
8557,7,2,7,4,7,3,7,3,12,4,12
8558,7,2,7,4,7,3,7,3,12,4,12
8559,7,2,7,4,7,3,7,3,12,2,12
8560,7,2,7,4,7,3,7,3,12,2,12
8561,7,2,7,4,7,3,7,3,12,2,12
8562,7,2,7,4,7,3,7,3,12,2,12
8563,7,2,7,4,7,3,7,3,12,1,12
8564,7,2,7,4,7,3,7,3,12,1,12
8565,7,2,7,4,7,3,7,3,12,1,12
8566,7,2,7,4,7,3,7,3,12,1,12
8567,7,2,7,4,7,3,7,3,12,1,12
8568,7,2,7,4,7,3,7,3,12,1,12
8569,7,2,7,4,7,3,7,3,12,1,12
8570,7,2,7,4,7,3,7,3,12,1,12
8571,7,2,7,4,7,3,7,1,12,4,12
8572,7,2,7,4,7,3,7,1,12,4,12
8573,7,2,7,4,7,3,7,1,12,4,12
8574,7,2,7,4,7,3,7,1,12,4,12
8575,7,2,7,4,7,3,7,1,12,4,12
8576,7,2,7,4,7,3,7,1,12,4,12
8577,7,2,7,4,7,3,7,1,12,4,12
8578,7,2,7,4,7,3,7,1,12,2,12
8579,7,2,7,4,7,3,7,1,12,2,12
8580,7,2,7,4,7,3,7,1,12,2,12
8581,7,2,7,4,7,3,7,1,12,2,12
8582,7,2,7,4,7,3,7,1,12,2,12
8583,7,2,7,4,7,3,7,1,12,2,12
8584,7,2,7,4,7,3,7,1,12,2,12
8585,7,2,7,4,7,1,7,4,12,2,12
8586,7,2,7,4,7,1,7,4,12,2,12
8587,7,2,7,4,7,1,7,4,12,2,12
8588,7,2,7,4,7,1,7,4,12,2,12
8589,7,2,7,4,7,1,7,4,12,2,12
8590,7,2,7,4,7,1,7,4,12,2,12
8591,7,2,7,4,7,1,7,3,12,4,12
8592,7,2,7,4,7,1,7,3,12,4,12
8593,7,2,7,4,7,1,7,3,12,4,12
8594,7,2,7,4,7,1,7,3,12,4,12
8595,7,2,7,4,7,1,7,3,12,4,12
8596,7,2,7,4,7,1,7,3,12,4,12
8597,7,2,7,4,7,1,7,3,12,2,12
8598,7,2,7,4,7,1,7,3,12,2,12
8599,7,2,7,4,7,1,7,3,12,2,12
8600,7,2,7,4,7,1,7,3,12,2,12
8601,7,2,7,4,7,1,7,3,12,2,12
8602,7,2,7,4,7,1,7,3,12,1,12
8603,7,2,7,4,7,1,7,3,12,1,12
8604,7,2,7,4,7,1,7,3,12,1,12
8605,7,2,7,4,7,1,7,3,12,1,12
8606,7,2,7,4,7,1,7,3,12,1,12
8607,7,2,7,4,7,1,7,3,12,1,12
8608,7,2,7,4,7,1,7,3,12,1,12
8609,7,2,7,4,7,1,7,3,12,1,12
8610,7,2,7,4,7,1,7,1,12,4,12
8611,7,2,7,4,7,1,7,1,12,4,12
8612,7,2,7,4,7,1,7,1,12,4,12
8613,7,2,7,4,7,1,7,1,12,4,12
8614,7,2,7,4,7,1,7,1,12,2,12
8615,7,2,7,4,7,1,7,1,12,2,12
8616,7,2,7,4,7,1,7,1,12,2,12
8617,7,2,7,4,7,1,7,1,12,2,12
8618,7,2,7,4,7,1,7,1,12,2,12
8619,7,2,7,4,7,1,7,1,12,2,12
8620,7,2,7,4,7,1,7,1,12,2,12
8621,7,2,7,4,7,1,7,1,12,2,12
8622,7,2,7,4,7,1,7,1,12,2,12
8623,7,2,7,3,7,1,7,4,12,2,12
8624,7,2,7,3,7,1,7,1,12,4,12
8625,7,2,7,3,7,1,7,1,12,2,12
8626,7,2,7,3,7,1,7,1,12,2,12
8627,7,2,7,1,7,3,7,4,12,2,12
8628,7,2,7,1,7,3,7,4,12,2,12
8629,7,2,7,1,7,3,7,4,12,2,12
8630,7,2,7,1,7,3,7,4,12,2,12
8631,7,2,7,1,7,3,7,4,12,2,12
8632,7,2,7,1,7,3,7,4,12,2,12
8633,7,2,7,1,7,3,7,4,12,2,12
8634,7,2,7,1,7,3,7,4,12,2,12
8635,7,2,7,1,7,3,7,4,12,2,12
8636,7,2,7,1,7,3,7,4,12,2,12
8637,7,2,7,1,7,3,7,3,12,4,12
8638,7,2,7,1,7,3,7,3,12,4,12
8639,7,2,7,1,7,3,7,3,12,4,12
8640,7,2,7,1,7,3,7,3,12,4,12
8641,7,2,7,1,7,3,7,3,12,4,12
8642,7,2,7,1,7,3,7,3,12,2,12
8643,7,2,7,1,7,3,7,3,12,2,12
8644,7,2,7,1,7,3,7,3,12,2,12
8645,7,2,7,1,7,3,7,3,12,2,12
8646,7,2,7,1,7,3,7,3,12,2,12
8647,7,2,7,1,7,3,7,3,12,2,12
8648,7,2,7,1,7,3,7,3,12,2,12
8649,7,2,7,1,7,3,7,3,12,2,12
8650,7,2,7,1,7,3,7,3,12,2,12
8651,7,2,7,1,7,3,7,3,12,1,12
8652,7,2,7,1,7,3,7,3,12,1,12
8653,7,2,7,1,7,3,7,3,12,1,12
8654,7,2,7,1,7,3,7,3,12,1,12
8655,7,2,7,1,7,3,7,3,12,1,12
8656,7,2,7,1,7,3,7,3,12,1,12
8657,7,2,7,1,7,3,7,1,12,4,12
8658,7,2,7,1,7,3,7,1,12,4,12
8659,7,2,7,1,7,3,7,1,12,4,12
8660,7,2,7,1,7,3,7,1,12,4,12
8661,7,2,7,1,7,3,7,1,12,4,12
8662,7,2,7,1,7,3,7,1,12,4,12
8663,7,2,7,1,7,3,7,1,12,2,12
8664,7,2,7,1,7,3,7,1,12,2,12
8665,7,2,7,1,7,3,7,1,12,2,12
8666,7,2,7,1,7,3,7,1,12,2,12
8667,7,2,7,1,7,3,7,1,12,2,12
8668,7,2,7,1,7,3,7,1,12,2,12
8669,7,2,7,1,7,3,7,1,12,2,12
8670,7,4,7,3,7,1,7,3,11,1,11
8671,7,4,7,3,7,1,7,1,11,4,11
8672,7,4,7,1,7,3,7,3,11,4,11
8673,7,4,7,1,7,3,7,3,11,4,11
8674,7,4,7,1,7,3,7,3,11,4,11
8675,7,4,7,1,7,3,7,3,11,4,11
8676,7,4,7,1,7,3,7,3,11,1,11
8677,7,4,7,1,7,3,7,3,11,1,11
8678,7,4,7,1,7,3,7,3,11,1,11
8679,7,4,7,1,7,3,7,3,11,1,11
8680,7,4,7,1,7,3,7,3,11,1,11
8681,7,4,7,1,7,3,7,3,11,1,11
8682,7,4,7,1,7,3,7,2,11,4,11
8683,7,4,7,1,7,3,7,2,11,4,11
8684,7,4,7,1,7,3,7,2,11,4,11
8685,7,4,7,1,7,3,7,2,11,3,11
8686,7,4,7,1,7,3,7,2,11,3,11
8687,7,4,7,1,7,3,7,2,11,3,11
8688,7,4,7,1,7,3,7,2,11,3,11
8689,7,4,7,1,7,3,7,2,11,3,11
